-----------------------------------------------------------------------
PARAMETROS UTILIZADOS: 
SELECAO TORNEIO: false
SELECAO ROLETA: true
CROSSOVER CLASSICO: false
CROSSOVER PMX: true
MUTACAO INSERTION: false
MUTACAO SWAP: true
TX. CROSSOVER: 0.35
TX. MUTACAO: 0.25
N. GERACOES: 100
N. CROMOSSOMOS (TAM. POP.): 90
-----------------------------------------------------------------------

Custo ; Geracao 
517.4587869236905;0
565.8969130176287;0
528.7525821713166;0
524.7683613204338;0
563.2883724787691;0
568.4975032420629;0
560.2690347024354;0
572.8179924926131;0
568.9350074903845;0
579.2490278700266;0
538.7284098695319;0
603.2117313730498;0
580.6386660202714;0
540.2158978012219;0
515.2663275916206;0
492.89508807041057;0
518.9024091231659;0
564.5467487869536;0
547.4000889549918;0
573.3167907842187;0
594.8964580197024;0
594.8964580197024;0
594.8964580197024;0
594.5089768386208;0
565.2828638195949;0
579.8454942958466;0
579.8454942958466;0
538.3458108162399;0
560.6248528972543;0
521.8147718319261;0
579.7368111753697;0
571.5236051725105;0
614.4377850410183;0
562.8969845163373;0
584.8779898846169;0
533.9907003167972;0
599.6326255651272;0
599.9529763161219;0
551.338215932083;0
577.4550289125605;0
590.2363792334753;0
537.6360838893448;0
571.0097356255166;0
571.0097356255166;0
570.0266412443326;0
570.0266412443326;0
570.0266412443326;0
570.0266412443326;0
542.4801560394178;0
542.4801560394178;0
552.7613072378416;0
563.0641459220028;0
624.4397091972213;0
579.0532850988312;0
572.8013113679132;0
558.9004432985078;0
558.9004432985078;0
558.9004432985078;0
594.3222025871985;0
574.7844104352931;0
559.3544352563837;0
600.5686540779291;0
585.4008632387365;0
608.3862137412416;0
600.7532614450383;0
600.7532614450383;0
600.7532614450383;0
558.1474889766878;0
558.1474889766878;0
558.1474889766878;0
595.9570661827624;0
595.9570661827624;0
595.9570661827624;0
595.9570661827624;0
569.0735291510583;0
600.7532614450382;0
529.5611217959873;0
560.3969964626527;0
590.7324250258803;0
588.4453526917853;0
588.4453526917853;0
588.4453526917853;0
506.478936556518;0
600.4832551468787;0
574.6986604282611;0
549.1979035492448;0
524.285297494691;0
573.0323777489639;0
568.6947440077107;0
614.4071885533496;0
520.3532523844574;1
494.7344516027872;1
562.0488601823769;1
532.784031231251;1
517.4587869236905;1
517.4587869236905;1
517.4587869236905;1
517.4587869236905;1
517.4587869236905;1
517.4587869236905;1
517.4587869236905;1
548.5266340186936;1
543.0489160297011;1
565.8969130176287;1
565.8969130176287;1
565.8969130176287;1
522.3644798270564;1
537.2459181929711;1
508.07708409242;1
528.7525821713166;1
528.7525821713166;1
528.7525821713166;1
528.7525821713166;1
514.3546989891846;1
545.0029350308514;1
523.8666840803157;1
509.8246781809395;1
524.7683613204338;1
524.7683613204338;1
558.993500069134;1
570.1586562483194;1
566.581409336969;1
567.7307772157129;1
569.1513695964608;1
560.9222559084816;1
594.8599043318904;1
514.7970855344984;1
545.0081623060705;1
585.145013490353;1
568.9350074903845;1
561.178978472216;1
563.2883724787691;1
563.2883724787691;1
563.2883724787691;1
563.2883724787691;1
588.7205464561687;1
538.149869189306;1
568.4975032420629;1
568.4975032420629;1
538.4571179454047;1
548.4741137394351;1
568.7059482051945;1
562.4863068199426;1
515.0851356527335;1
560.2690347024354;1
560.2690347024354;1
560.2690347024354;1
560.2690347024354;1
579.043543577192;1
563.6123867973989;1
600.5265027866222;1
559.6023293234101;1
560.0689599823933;1
557.536919594318;1
572.8179924926131;1
572.8179924926131;1
568.9350074903845;1
568.9350074903845;1
568.9350074903845;1
568.9350074903845;1
568.9350074903845;1
568.9350074903845;1
568.9350074903845;1
568.9350074903845;1
548.2094121903465;1
579.2490278700266;1
579.2490278700266;1
579.2490278700266;1
579.2490278700266;1
565.8969130176287;1
551.8047589336835;1
538.7284098695319;1
548.0995767886363;1
564.2688921865702;1
568.4786916672363;1
516.2359465098538;1
505.1781893904844;1
568.9897650632829;1
553.9070456322877;1
603.2117313730498;1
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
520.3532523844574;2
511.04044104991453;2
