-----------------------------------------------------------------------
PARAMETROS UTILIZADOS: 
SELECAO TORNEIO: false
SELECAO ROLETA: true
CROSSOVER CLASSICO: false
CROSSOVER PMX: true
MUTACAO INSERTION: false
MUTACAO SWAP: true
TX. CROSSOVER: 0.3
TX. MUTACAO: 0.3
N. GERACOES: 200
N. CROMOSSOMOS (TAM. POP.): 150
-----------------------------------------------------------------------

Custo ; Geracao 
856.134292985236;0
930.3127237508265;0
913.6325957767575;0
759.9345169937601;0
768.5007761926972;0
814.2602403420711;0
987.0304211566798;0
811.9451816935369;0
829.2399964566442;0
830.4082426325342;0
977.6647221522966;0
850.8769718921592;0
850.8769718921592;0
868.6317113650994;0
850.9389450075879;0
853.0755061931341;0
843.3209752604353;0
808.7865038754858;0
864.1609472617511;0
911.3382910944763;0
865.6127046465742;0
865.6127046465742;0
867.8425106859984;0
866.9804226552201;0
854.9278533911076;0
987.8746659096581;0
856.59721092987;0
860.8039521578769;0
841.050427500273;0
843.7180367175031;0
953.4023388213462;0
889.415548772351;0
837.0634139849507;0
855.4821283390296;0
815.5681998099003;0
823.5006700943238;0
860.9508695884747;0
872.1699929876106;0
870.9002375853291;0
912.6785911938756;0
872.8416980167189;0
895.4593055637336;0
864.5146537183875;0
899.0959376841893;0
920.0130013231392;0
1038.4203820137031;0
880.6301010296083;0
1018.8673233282714;0
871.5396154041488;0
898.7981702922788;0
1047.0898244816867;0
1052.911922352212;0
872.72148225821;0
924.0275623548996;0
1184.4407368019395;0
914.2202746509826;0
916.5498287333369;0
932.0284063923402;0
932.0284063923402;0
1019.320380139306;0
1019.320380139306;0
1020.9568405080445;0
915.5105402257042;0
883.5409747517606;0
872.6950647272259;0
1017.5875652046693;0
891.5742082045288;0
965.9311021446148;0
1080.2832320103046;0
1081.7401148135473;0
934.8664460677537;0
930.7731014835988;0
883.2789972831765;0
910.6608417434554;0
927.3970483738005;0
927.3970483738005;0
927.3970483738005;0
927.3970483738005;0
1042.559489841124;0
963.6754966253726;0
914.001957109813;0
999.4373647552511;0
929.5200310665057;0
936.1067723352982;0
922.5152146557454;0
945.7117490226459;0
1078.6855647848477;0
919.9141978958191;0
919.9141978958191;0
919.9141978958191;0
919.9141978958191;0
939.8586675467566;0
1060.9763583464585;0
1060.9763583464585;0
926.9112254257568;0
951.9298200588721;0
951.9298200588721;0
975.5995612621057;0
907.4948220857742;0
913.5083493783709;0
959.0506528170943;0
1086.0267872756936;0
926.9478744461643;0
926.9478744461643;0
930.6308189271626;0
931.767911833853;0
919.8429243414828;0
961.4528689121516;0
954.0326389627609;0
960.2798601163499;0
1064.4077438059119;0
1096.5760013932556;0
940.3786900644994;0
902.6491955294865;0
1086.9489858733768;0
951.0483566927043;0
925.6250484242587;0
950.9778151482207;0
1090.8664068637559;0
947.4811503906423;0
952.5421191366104;0
925.4212108759394;0
1007.5160128019085;0
951.2294062009017;0
992.3871940704108;0
983.6237148923061;0
936.5404033296435;0
966.5891367549152;0
999.6240419817221;0
999.6240419817221;0
966.0643494755401;0
919.1642528483944;0
964.5751496461687;0
936.8047924999807;0
934.7804435133537;0
934.7804435133537;0
974.8316299968719;0
952.7332416296961;0
939.899200442601;0
1002.565401127767;0
997.5639099705704;0
969.797755111105;0
1098.235139267051;0
977.7820511949799;0
946.2173655329157;0
927.9700559827946;0
939.1580682744582;0
927.8779336728898;0
990.7295661038922;0
1081.548734774716;0
681.2775410585793;1
664.5148636763984;1
780.1002397485098;1
849.6299620022787;1
814.9492517375539;1
791.6320737882702;1
846.8059789694586;1
856.134292985236;1
856.134292985236;1
856.134292985236;1
735.263040435142;1
857.5595105679217;1
730.7981886252051;1
742.7629109911915;1
768.5819104770885;1
979.6592059401094;1
787.953015409845;1
807.2551589892599;1
736.6387393964178;1
783.2486701684529;1
770.2582791243219;1
801.1089121264539;1
800.3373070956056;1
801.4420303078131;1
833.7936559682016;1
794.4531470130632;1
784.9791384905365;1
846.2161069859005;1
801.4925631435937;1
930.3127237508265;1
930.3127237508265;1
930.3127237508265;1
930.3127237508265;1
930.3127237508265;1
930.3127237508265;1
831.3767605624669;1
811.127893887242;1
786.5625499663861;1
749.9833882207871;1
933.7137908803868;1
792.909583278886;1
769.1919890577227;1
808.8272978396712;1
913.6325957767575;1
913.6325957767575;1
913.6325957767575;1
913.6325957767575;1
913.6325957767575;1
913.6325957767575;1
978.7788176438131;1
928.1964429735058;1
817.1155765493279;1
781.3098100067749;1
759.9345169937601;1
759.9345169937601;1
759.9345169937601;1
768.5007761926972;1
768.5007761926972;1
786.8864436764743;1
787.8372758739159;1
797.1799548902297;1
810.4021554889539;1
841.0191454046841;1
814.2602403420711;1
814.2602403420711;1
816.3535363834764;1
987.0304211566798;1
846.0430477899556;1
802.4599381846995;1
811.9451816935369;1
811.9451816935369;1
976.2715202126124;1
818.9525339385207;1
837.9207365836489;1
958.3121100359431;1
771.9083835271415;1
970.6751406413722;1
868.2104669936501;1
829.2399964566442;1
838.2822213795085;1
815.9565172700036;1
972.9656189485992;1
841.475217911504;1
826.4688657169249;1
825.3133450814829;1
993.4266832755474;1
816.8146357039141;1
830.4082426325342;1
830.4082426325342;1
797.2042486039545;1
811.462967479875;1
820.2443984300845;1
1089.3650201829073;1
819.9335386833325;1
957.1952002465913;1
959.041492267542;1
964.2191019043659;1
961.0212648882028;1
977.6647221522966;1
977.6647221522966;1
977.6647221522966;1
977.6647221522966;1
977.6647221522966;1
784.7648699509306;1
793.4316573669469;1
826.0442234937586;1
831.7398442465303;1
839.0917222371475;1
979.9787218062628;1
976.6174248357979;1
824.1188110917027;1
993.5338533768908;1
963.6533519379343;1
811.1262262490828;1
840.580348453094;1
793.5930353744191;1
830.4744878790117;1
845.6188522031028;1
834.8904194241571;1
789.576196331499;1
813.9462280859117;1
813.5996883753522;1
860.753192149886;1
850.8769718921592;1
850.8769718921592;1
850.8769718921592;1
850.8769718921592;1
850.8769718921592;1
868.6317113650994;1
868.6317113650994;1
811.6345829417089;1
850.3030611303532;1
805.1470162972263;1
852.9606640232172;1
826.2973938332403;1
850.9389450075879;1
850.9389450075879;1
846.1581988356688;1
856.522566074687;1
816.5546567135466;1
853.2696483558575;1
850.8407461398448;1
868.1133814091629;1
853.3195021728538;1
853.7345486024265;1
873.568352665246;1
841.4203067111661;1
866.9273164773654;1
789.9183591942144;1
869.6916014752126;1
738.5493034336366;2
606.6442573634945;2
826.2139156110796;2
812.7264499221607;2
730.2499360862278;2
658.9461152007276;2
640.1335821466148;2
791.5932313460813;2
667.1303120770876;2
668.6017040466047;2
683.8960479630783;2
765.901805201079;2
658.1387139758244;2
676.1041699296906;2
681.2775410585793;2
681.2775410585793;2
681.2775410585793;2
686.6300537237578;2
771.5882843105143;2
703.4986527811933;2
664.5148636763984;2
664.5148636763984;2
664.5148636763984;2
689.8230489288884;2
806.4377385686654;2
678.273906419854;2
783.9488071408865;2
667.9342110221014;2
830.186770243651;2
791.9915669755528;2
780.1002397485098;2
780.1002397485098;2
812.9647229144934;2
851.1829388183388;2
829.8396428550935;2
849.6299620022787;2
849.6299620022787;2
786.9720424244848;2
814.9492517375539;2
814.9492517375539;2
689.2438090718961;2
817.3538821585126;2
663.339648878689;2
860.1846032027047;2
791.6320737882702;2
791.6320737882702;2
791.6320737882702;2
791.6320737882702;2
670.553514229298;2
746.1296778920431;2
710.7284957311141;2
673.4074841576673;2
861.5088331794284;2
825.1413005173221;2
713.752766156779;2
699.1235519905081;2
714.0064741905734;2
796.838668088586;2
717.3134021532746;2
