-----------------------------------------------------------------------
PARAMETROS UTILIZADOS: 
SELECAO TORNEIO: true
SELECAO ROLETA: false
CROSSOVER CLASSICO: true
CROSSOVER PMX: false
MUTACAO INSERTION: true
MUTACAO SWAP: false
TX. CROSSOVER: 0.35
TX. MUTACAO: 0.25
N. GERACOES: 100
N. CROMOSSOMOS (TAM. POP.): 90
-----------------------------------------------------------------------

Custo ; Geracao 
571.0653350085285;0
509.72083421933166;0
551.799884361094;0
517.4051596366766;0
580.7175676357518;0
568.6695011561449;0
568.6305446341819;0
577.5282949003443;0
589.18482385234;0
575.1617224206458;0
556.723951821052;0
591.2123177469749;0
622.5463051295709;0
558.1202585967668;0
600.6494108574216;0
612.1310513767995;0
604.3177112418083;0
527.0799672211601;0
645.1479228532528;0
505.98089117408705;0
605.5874268081502;0
649.2136828488535;0
550.069867879521;0
575.4211425154413;0
584.4875045102315;0
592.0197385638885;0
603.3583492457246;0
584.7656782115406;0
575.1423556059777;0
609.0133939212391;0
575.814444228797;0
586.1844807364346;0
619.7819749241501;0
604.5272738356796;0
610.2331948094318;0
608.8923970664886;0
580.42811900409;0
576.4223519953257;0
634.5098079906522;0
563.179915932033;0
588.7393978119756;0
652.791878029475;0
594.4244640946445;0
624.7450300298113;0
578.2603278343386;0
550.2060847281041;0
583.4955991360118;0
602.5765404594251;0
637.4428738174046;0
583.3331552172247;0
591.9390854528016;0
615.6903314064924;0
631.9811840999876;0
599.5743250248431;0
595.2383208043886;0
630.7384349571507;0
593.4255625848534;0
551.9257092130848;0
573.4393624580939;0
619.9902684316476;0
647.3138243846473;0
611.5921375013088;0
599.7791586950987;0
628.8649817450187;0
587.271732932484;0
570.091933497956;0
623.2037832076197;0
649.2717782433273;0
649.1735245421411;0
603.1240802996654;0
601.9172750993987;0
628.3631228560531;0
579.6944204183028;0
606.9774056486092;0
654.3589891387621;0
573.6307628093227;0
641.3422143337261;0
575.4041697036756;0
600.7070668791972;0
585.0010801190801;0
635.0953433990569;0
608.3651496743558;0
681.0660961681012;0
608.2750220485249;0
602.1275610626875;0
604.3232942608773;0
616.7773131942567;0
619.0371440727868;0
636.4451282775657;0
626.0808133582918;0
499.35998720797545;1
555.7955092594852;1
568.2210735920944;1
565.3081068400849;1
588.2492961459127;1
537.7142853199836;1
637.3667748509897;1
561.8030239513231;1
549.9304889105968;1
575.6971362943576;1
567.0180376156912;1
602.2771604653185;1
573.6134748507266;1
589.9364733554246;1
563.8136558830919;1
524.4862143368183;1
541.3938572039483;1
594.9657837178687;1
558.1202585967667;1
554.9506315875187;1
587.4486625149563;1
589.1796884089509;1
