-----------------------------------------------------------------------
PARAMETROS UTILIZADOS: 
SELECAO TORNEIO: false
SELECAO ROLETA: true
CROSSOVER CLASSICO: false
CROSSOVER PMX: true
MUTACAO INSERTION: false
MUTACAO SWAP: true
TX. CROSSOVER: 0.35
TX. MUTACAO: 0.25
N. GERACOES: 250
N. CROMOSSOMOS (TAM. POP.): 100
-----------------------------------------------------------------------

Custo ; Geracao 
3102.7100660675856;0
3129.1068473971695;0
3154.5239155757563;0
3072.257115173707;0
3122.313677202013;0
3158.4779684482546;0
3183.3351195400155;0
3174.8252656193204;0
3178.2545782036195;0
3179.091390818706;0
3161.961041987677;0
3172.9131126158313;0
3153.4928929470716;0
3154.6147062635578;0
3229.022378541397;0
3173.4856904470007;0
3198.9261759160513;0
3219.440226092815;0
3210.958084449679;0
3217.3343867935587;0
3209.4717183987527;0
3284.3781172297186;0
3228.704081089508;0
3275.891579260002;0
3231.935944393897;0
3203.961725486361;0
3233.199747080321;0
3237.7880403716485;0
3276.677365228967;0
3241.139518489882;0
3215.201553795198;0
3292.0811876619146;0
3255.1691591454833;0
3240.0535606327826;0
3231.41009238556;0
3236.872353716676;0
3243.8858303292777;0
3293.29847718227;0
3250.715539359283;0
3303.083527034839;0
3249.208808590086;0
3276.7745393759246;0
3259.0744729948515;0
3267.9177315236097;0
3319.8588981373714;0
3297.7831957792982;0
3297.6070932090593;0
3256.304704073406;0
3305.0770646599385;0
3323.9987855363174;0
3340.892646649643;0
3273.7137948594973;0
3273.7137948594973;0
3295.3090314162764;0
3299.303070288336;0
3278.3798681646826;0
3269.728684206635;0
3282.537331508667;0
3314.7735937786106;0
3292.0705121109695;0
3286.8941124488565;0
3290.0593685993817;0
3343.597922170429;0
3336.3346061156562;0
3318.242846960354;0
3288.084346207537;0
3359.751172329261;0
3296.8758752642793;0
3302.2020741111646;0
3310.8197225777917;0
3335.1058040586436;0
3398.7992437376593;0
3290.795774294246;0
3299.542586126411;0
3272.9243393531888;0
3298.3270576592126;0
3328.2132470922897;0
3304.2254854273865;0
3309.3230500686655;0
3322.15617178417;0
3286.8103272880376;0
3278.9480465581964;0
3365.3406883360185;0
3364.2118275175467;0
3288.502811584972;0
3359.0138392577405;0
3327.8849914149605;0
3361.5358188002147;0
3300.2168108076116;0
3319.606157648689;0
3355.5049696765354;0
3285.8477585752867;0
3337.7415420325588;0
3300.6083964322165;0
3304.517727199658;0
3363.9306467939177;0
3330.6583181607357;0
3335.176771922926;0
3317.060323463562;0
3345.8006613601838;0
2856.048394404449;1
2877.2417499402336;1
2977.355004462545;1
3040.1851267115157;1
3057.3292705548497;1
3015.32272581125;1
3092.5078498632242;1
3080.470287210078;1
3121.7323704349137;1
3060.6947502567596;1
3095.742623450285;1
3100.495443218406;1
3064.961500006031;1
3089.9596179841524;1
3045.339244098965;1
3040.7713677189367;1
3077.7276285099038;1
3067.848534892966;1
3044.064783481632;1
3066.542478639569;1
3070.0237851604984;1
3102.7100660675856;1
3031.120579984245;1
3111.6144087483963;1
3104.1394660847386;1
3093.9228828033597;1
3129.1068473971695;1
3114.7450802009885;1
3061.08955273978;1
3097.1851763806767;1
3154.5239155757563;1
3134.8341264191404;1
3164.0139611303684;1
3132.9230286754087;1
3064.912477467982;1
3072.257115173707;1
3194.0344853852744;1
3125.8060698912986;1
3118.9611069832704;1
3083.0291363294755;1
3139.0197632469194;1
3147.481614415554;1
3108.3176175265844;1
3122.313677202013;1
3122.313677202013;1
3158.4779684482546;1
3158.4779684482546;1
3140.647776003248;1
3160.4117917694075;1
3160.4117917694075;1
3222.269838819056;1
3144.3445040537517;1
3159.4312684374977;1
3170.611141925208;1
3171.678660113748;1
3119.785247585158;1
3163.2044960305507;1
3198.3934355648967;1
3183.3351195400155;1
3183.3351195400155;1
3183.3351195400155;1
3205.7924502195306;1
3136.2621624308035;1
3170.4196408074986;1
3209.425832259566;1
3169.2824806169365;1
3137.359357065278;1
3174.8252656193204;1
3174.8252656193204;1
3178.2545782036195;1
3178.2545782036195;1
3178.2545782036195;1
3178.2545782036195;1
3178.613281096389;1
3179.091390818706;1
3161.961041987677;1
3173.793118147349;1
3172.9131126158313;1
3172.9131126158313;1
3125.6128501418502;1
3160.761944913883;1
3153.4928929470716;1
3166.7120322064143;1
3159.7629351239043;1
3193.88464465486;1
3174.2493841986407;1
3235.3746480706004;1
3222.592684673086;1
3189.195478090386;1
3154.6147062635578;1
3193.1270068646313;1
3152.002057729172;1
3183.389718167075;1
3229.022378541397;1
3229.022378541397;1
3230.909257937298;1
3180.2456836886613;1
3170.220962881329;1
3167.9259974528245;1
3210.3302050740144;1
2820.5846952825955;2
2908.3539528585047;2
2879.1190731801894;2
2877.510631713425;2
2846.6059069393336;2
2895.154143940798;2
2947.8882479415283;2
2923.5628794063796;2
2916.2139674347027;2
2856.048394404449;2
2856.048394404449;2
2877.2417499402336;2
2877.2417499402336;2
2877.2417499402336;2
2997.1730489036295;2
2928.7583902321153;2
2978.0354011556483;2
2909.9768370575653;2
2927.1268896992347;2
2950.4144570365106;2
2987.631431000098;2
3024.3972558465293;2
2952.1309307285233;2
2951.6425877705624;2
3020.7699943527377;2
2977.355004462545;2
2977.355004462545;2
3025.749936455244;2
3038.4338713094176;2
3040.1851267115157;2
3052.8010982204955;2
3016.981652146395;2
3039.468420028167;2
3057.3292705548497;2
3057.3292705548497;2
3015.32272581125;2
3015.32272581125;2
3048.5677331700476;2
3057.2152009569527;2
3092.5078498632242;2
3071.5401399273264;2
3051.0425688304813;2
3007.129194109131;2
3036.3505323577338;2
3057.8139479163524;2
3074.895921789209;2
3031.152538190101;2
3052.132610393999;2
3004.243111655848;2
3047.9685460879327;2
3080.470287210078;2
3080.470287210078;2
3013.408666808658;2
3014.43276575402;2
3121.7323704349137;2
3015.4549626325074;2
3046.7744912732496;2
3036.0078166766248;2
3088.186568911323;2
3047.4781073568106;2
3020.5611406261482;2
3018.7072223441937;2
3060.6947502567596;2
3053.4506623599605;2
3095.742623450285;2
3087.9066139499687;2
3039.104025640019;2
3075.2102911533852;2
3073.8806711878146;2
3008.739970109603;2
3028.629353186292;2
3100.495443218406;2
3064.961500006031;2
3089.9596179841524;2
3031.0397215935263;2
3045.339244098965;2
3010.0000053252193;2
3040.7713677189367;2
3051.3725669180535;2
3068.5837030275143;2
3075.698598782735;2
3077.7276285099038;2
3077.7276285099038;2
3077.7276285099038;2
3132.1527344884494;2
3066.301711604105;2
3067.848534892966;2
3067.848534892966;2
3051.498052614312;2
3109.14393536666;2
3044.064783481632;2
3044.064783481632;2
3066.542478639569;2
3066.542478639569;2
3070.0237851604984;2
3034.7139436550956;2
3078.818245870381;2
3054.5931976227102;2
3102.7100660675856;2
3031.120579984245;2
2811.101677429399;3
2834.6920435330685;3
2857.660312353428;3
2830.752031682601;3
2861.97232049461;3
2820.5846952825955;3
2820.5846952825955;3
2820.5846952825955;3
2867.1965881509573;3
2865.4045678026155;3
2841.418424286319;3
2825.6293233452234;3
2908.3539528585047;3
2908.3539528585047;3
2863.9087763751686;3
2844.3102676258236;3
2879.1190731801894;3
2879.1190731801894;3
2879.1190731801894;3
2937.289523073046;3
2922.5281639090754;3
2884.642204339992;3
2902.0145797447312;3
2877.510631713425;3
2877.510631713425;3
2877.510631713425;3
2846.6059069393336;3
2846.6059069393336;3
2846.6059069393336;3
2902.957190909712;3
2895.154143940798;3
2880.232596622609;3
2904.743309216041;3
2947.8882479415283;3
2848.1767522311065;3
2945.5390031978277;3
2923.5628794063796;3
2916.2139674347027;3
2916.2139674347027;3
2916.2139674347027;3
