-----------------------------------------------------------------------
PARAMETROS UTILIZADOS: 
SELECAO TORNEIO: true
SELECAO ROLETA: false
CROSSOVER CLASSICO: true
CROSSOVER PMX: false
MUTACAO INSERTION: true
MUTACAO SWAP: false
TX. CROSSOVER: 0.2
TX. MUTACAO: 0.2
N. GERACOES 200
N. CROMOSSOMOS (TAM. POP.): 150
-----------------------------------------------------------------------

Custo ; Geracao 
801.4261251964895;0
834.0786883899978;0
869.2406914884035;0
1021.9475572144601;0
881.583103252491;0
904.9391262266332;0
918.9530670119639;0
918.8336055389244;0
973.6994862688857;0
914.2278023065832;0
1035.3834698425185;0
916.2412260792339;0
930.3003373177288;0
949.9500149493549;0
962.4646956031007;0
975.231259231765;0
977.3522365972499;0
934.9827177918237;0
1109.989670807448;0
970.8485851524666;0
960.3605179387373;0
1046.0793682083188;0
965.4909607800346;0
984.7474603535486;0
934.2301722949968;0
986.0475177010865;0
973.5920351675097;0
978.2150060503706;0
1022.301112015633;0
995.7264133397086;0
971.3833287721113;0
1005.9922443823634;0
1004.2445066142568;0
1130.603079308322;0
981.4620024217559;0
1005.4923364725237;0
1052.7750125962245;0
994.957917997378;0
1047.7949265993802;0
1012.4998237685312;0
1005.9997704048313;0
1016.670352479701;0
1003.8165607787048;0
1048.0217732791066;0
993.4087453866334;0
1016.0190472519321;0
1127.7901542582294;0
1009.7306039579803;0
1029.342169584498;0
1014.3370944381262;0
1003.4332258348505;0
1065.7052069196811;0
1048.095973392008;0
1032.777375135513;0
1069.150303714589;0
1102.4266294453746;0
1064.5808006854493;0
1042.4942920221556;0
1076.046986682834;0
1129.4358979359586;0
1075.4205180314182;0
1081.7911447244574;0
1075.8444000079191;0
1086.50975397604;0
1085.5286062942887;0
1080.5950125706147;0
1058.1532864402564;0
1109.7003481901243;0
1073.1192500326968;0
1113.5741653653852;0
1077.3115415545353;0
1161.0248591991847;0
1069.5315759428686;0
1120.1453878932036;0
1109.9163776175385;0
1085.842353336027;0
1067.2496421132632;0
1141.739525292614;0
1087.6066125936215;0
1088.4912309395556;0
1077.1692484557666;0
1085.8707777977656;0
1075.3125594817245;0
1096.778045238826;0
1136.032842575466;0
1127.5098826904648;0
1129.591616504795;0
1124.343299974897;0
1077.6543088743606;0
1150.228887943242;0
1101.1901105755435;0
1119.9318177104929;0
1145.191514849549;0
1149.831551198207;0
1114.8463008565204;0
1101.201307175634;0
1156.3179461057352;0
1149.3495196580188;0
1108.0640480235768;0
1109.2686578711873;0
1079.6498535102419;0
1125.2690521960205;0
1085.4489511756626;0
1103.9893732920334;0
1149.7281749715619;0
1105.6462029621555;0
1097.6448714498754;0
1162.7152370391182;0
1097.2170971543335;0
1145.1339734339863;0
1115.2625615472468;0
1175.3133989245507;0
1125.7263946335463;0
1096.9035620678544;0
1116.9011331028103;0
1138.0484110126592;0
1158.6784438750344;0
1155.9231745833474;0
1159.924781950878;0
1116.183007514605;0
1120.3485364841993;0
1121.3033609097888;0
